secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
111861,20190627,10,-40,0.235747,54.05416,0.618958,0.005739,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-35,0.240326,53.76313,0.521279,0.00814,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-30,0.246879,53.43913,0.43273,0.01305,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-25,0.257171,53.0557,0.353153,0.025675,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-20,0.275357,52.55364,0.283176,0.051581,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-15,0.305689,51.83189,0.21904,0.087046,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,-10,0.345419,50.78191,0.151046,0.120743,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,10,0.230142,57.32726,0.096758,0.012863,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,15,0.224966,56.74244,0.155056,0.009638,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,20,0.221041,56.30027,0.218773,0.006402,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,25,0.218577,55.94082,0.288809,0.003886,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,30,0.217757,55.63356,0.366992,0.002527,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,35,0.218547,55.35838,0.455341,0.00275,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,40,0.22032,55.09928,0.554858,0.00306,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,45,0.222134,54.84583,0.665283,0.002721,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,50,0.223684,54.59338,0.787024,0.002668,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,55,0.225567,54.3384,0.923772,0.003609,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,60,0.22839,54.07434,1.081649,0.005194,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,65,0.232474,53.79242,1.267712,0.007583,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,70,0.238266,53.48039,1.492723,0.011632,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,75,0.246771,53.11718,1.776771,0.020758,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,80,0.260998,52.65638,2.166659,0.040532,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,85,0.285722,52.00382,2.755015,0.068858,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,10,90,0.319637,51.05038,3.64286,0.094145,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-90,0.377339,62.84352,8.531363,0.358346,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-85,0.295769,59.69621,5.457797,0.247173,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-80,0.251941,58.0888,3.925213,0.144874,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-75,0.233264,57.19089,3.124397,0.072017,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-70,0.22676,56.57541,2.631519,0.030396,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-65,0.225449,56.06939,2.271378,0.012045,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-60,0.226028,55.60539,1.973896,0.00684,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-55,0.226994,55.15709,1.711122,0.005899,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-50,0.228402,54.71471,1.476524,0.005566,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-45,0.230771,54.26858,1.268111,0.005624,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-40,0.234196,53.80561,1.080599,0.006321,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-35,0.238639,53.31227,0.909544,0.007972,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-30,0.244337,52.77063,0.752514,0.011872,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-25,0.252049,52.15116,0.60801,0.020679,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-20,0.263238,51.40017,0.475299,0.034015,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-15,0.278338,50.44218,0.34984,0.046295,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,-10,0.294807,49.18748,0.225774,0.052468,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,10,0.22096,59.36639,0.159253,0.010638,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,15,0.218151,58.40037,0.257545,0.006371,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,20,0.216523,57.66894,0.366786,0.003883,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,25,0.215856,57.06582,0.487806,0.00286,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,30,0.216144,56.54079,0.62256,0.002937,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,35,0.217155,56.06272,0.772696,0.00321,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,40,0.218529,55.61076,0.939264,0.003332,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,45,0.220323,55.17275,1.125309,0.0038,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,50,0.222829,54.73876,1.335745,0.004644,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,55,0.226088,54.29789,1.575791,0.005725,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,60,0.230198,53.83813,1.853065,0.008264,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,65,0.236036,53.3425,2.184329,0.013817,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,70,0.244932,52.78136,2.598609,0.021182,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,75,0.25692,52.11974,3.124063,0.027737,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,80,0.271063,51.32211,3.789378,0.033315,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,85,0.286942,50.3316,4.64869,0.03967,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,30,90,0.30317,49.05299,5.795894,0.046752,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-90,0.232206,61.69173,7.625925,0.038155,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-85,0.2352,60.30819,6.396133,0.030355,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-80,0.23721,59.21477,5.475166,0.024516,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-75,0.236738,58.24439,4.689261,0.020113,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-70,0.234142,57.36113,3.999797,0.01694,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-65,0.229392,56.54697,3.383339,0.01453,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-60,0.224746,55.81419,2.85958,0.012171,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-55,0.223611,55.15821,2.447837,0.011218,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-50,0.226136,54.53562,2.118976,0.011244,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-45,0.230748,53.9061,1.835839,0.010034,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-40,0.234827,53.25013,1.566589,0.008885,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-35,0.238166,52.56306,1.310401,0.015559,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-30,0.244659,51.80308,1.086789,0.039184,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-25,0.261684,50.83689,0.911451,0.087148,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-20,0.29535,49.45166,0.772888,0.147155,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-15,0.336143,47.5934,0.614815,0.190519,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,-10,0.366477,45.39029,0.408793,0.205362,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,10,0.223882,61.43501,0.221253,0.019746,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,15,0.21831,59.95628,0.352468,0.011825,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,20,0.216262,58.92628,0.499802,0.006261,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,25,0.215697,58.07802,0.663631,0.0041,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,30,0.215762,57.34554,0.844716,0.004378,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,35,0.216893,56.68717,1.046585,0.005408,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,40,0.21956,56.0759,1.278005,0.005937,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,45,0.222487,55.47537,1.536033,0.005615,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,50,0.225039,54.88364,1.822102,0.005642,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,55,0.228222,54.27501,2.143933,0.006537,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,60,0.232721,53.64444,2.518711,0.008374,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,65,0.237856,52.97538,2.96037,0.012716,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,70,0.244557,52.23749,3.480661,0.020496,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,75,0.255667,51.36574,4.16135,0.03061,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,80,0.271833,50.27295,5.081842,0.041303,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,85,0.290652,48.90971,6.266812,0.051747,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,60,90,0.310852,47.12213,7.874773,0.061883,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-90,0.250983,64.25361,10.23798,0.038519,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-85,0.244057,62.05793,8.219859,0.031205,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-80,0.237198,60.41206,6.762153,0.021006,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-75,0.234046,59.1672,5.726853,0.011405,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-70,0.234222,58.15486,4.953665,0.005953,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-65,0.235558,57.24627,4.313864,0.004755,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-60,0.237568,56.3959,3.763942,0.005733,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-55,0.240446,55.57646,3.283735,0.006407,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-50,0.243413,54.76085,2.847061,0.006355,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-45,0.246963,53.93704,2.452812,0.0066,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-40,0.251093,53.08582,2.091884,0.006839,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-35,0.255148,52.19159,1.753788,0.008362,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-30,0.260348,51.22625,1.444501,0.013214,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-25,0.267375,50.14459,1.16091,0.024315,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-20,0.277009,48.87539,0.899353,0.041222,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-15,0.289749,47.30946,0.654342,0.056951,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,-10,0.303174,45.31842,0.41656,0.064359,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,10,0.243835,64.01421,0.298823,0.020353,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,15,0.237423,61.91168,0.47556,0.013279,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,20,0.234753,60.42937,0.673066,0.007095,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,25,0.234915,59.27729,0.895236,0.004577,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,30,0.236391,58.28621,1.143793,0.004449,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,35,0.238257,57.37423,1.419959,0.004393,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,40,0.240324,56.52966,1.722177,0.004603,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,45,0.242717,55.71236,2.057579,0.004904,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,50,0.244989,54.89854,2.428098,0.005126,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,55,0.24769,54.09842,2.840551,0.00553,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,60,0.250737,53.27748,3.304554,0.005235,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,65,0.252954,52.43602,3.813099,0.005861,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,70,0.255869,51.54554,4.401391,0.010083,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,75,0.262229,50.54483,5.139655,0.016045,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,80,0.272338,49.3572,6.092706,0.020639,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,85,0.284486,47.91221,7.31512,0.023095,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,91,90,0.296256,46.12471,8.887595,0.025148,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-90,0.264032,66.55562,12.57544,0.061057,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-85,0.254928,63.80784,10.03048,0.053776,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-80,0.244047,61.68729,8.117631,0.039491,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-75,0.237539,60.11572,6.775194,0.022902,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-70,0.23625,58.90174,5.826606,0.01108,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-65,0.237458,57.8475,5.076646,0.006553,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-60,0.239889,56.86632,4.44101,0.006396,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-55,0.243025,55.91638,3.880918,0.006517,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-50,0.245935,54.96782,3.365334,0.006702,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-45,0.249368,54.01008,2.898157,0.00743,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-40,0.253491,53.02265,2.471738,0.00785,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-35,0.257755,51.98565,2.074114,0.008736,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-30,0.263025,50.86901,1.708432,0.010205,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-25,0.269482,49.63132,1.369543,0.012293,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-20,0.277568,48.207,1.054339,0.016165,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-15,0.288065,46.48137,0.760649,0.020853,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,-10,0.299939,44.28756,0.481597,0.024253,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,10,0.245607,65.96574,0.346408,0.020752,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,15,0.239336,63.43608,0.552374,0.013638,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,20,0.236802,61.65752,0.783024,0.007668,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,25,0.237095,60.26866,1.043918,0.005306,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,30,0.238616,59.07468,1.335572,0.005104,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,35,0.240423,57.98276,1.65837,0.005273,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,40,0.242529,56.95761,2.01535,0.005707,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,45,0.24505,55.97458,2.411159,0.00593,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,50,0.247427,55.0049,2.847279,0.006115,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,55,0.250146,54.03251,3.335974,0.006613,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,60,0.253188,53.06031,3.878337,0.006836,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,65,0.25573,52.05317,4.481194,0.008044,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,70,0.259018,50.98853,5.177534,0.011568,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,75,0.265027,49.82532,6.025397,0.016173,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,80,0.27431,48.46168,7.102143,0.019853,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,85,0.285852,46.82167,8.47356,0.022212,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,122,90,0.297459,44.8177,10.22871,0.024793,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-90,0.30457,72.0739,18.22255,0.092528,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-85,0.291883,67.6795,14.11843,0.087537,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-80,0.270029,64.11507,10.82282,0.069896,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-75,0.252297,61.56219,8.533575,0.042733,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-70,0.245461,59.83053,7.104893,0.020338,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-65,0.245185,58.48134,6.110686,0.009965,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-60,0.247584,57.2821,5.317907,0.008216,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-55,0.250773,56.13718,4.627526,0.008263,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-50,0.253958,55.00846,4.002046,0.008597,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-45,0.257581,53.87753,3.437468,0.009108,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-40,0.261756,52.7221,2.923399,0.009756,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-35,0.266504,51.51621,2.450922,0.010943,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-30,0.272334,50.22297,2.017829,0.012399,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-25,0.279372,48.79829,1.61698,0.014586,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-20,0.288239,47.1658,1.245146,0.018298,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-15,0.29945,45.20369,0.897973,0.022618,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,-10,0.311843,42.73576,0.567767,0.025713,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,10,0.25202,67.81893,0.390178,0.02187,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,15,0.245933,64.91126,0.622731,0.01439,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,20,0.2436,62.84419,0.883071,0.008712,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,25,0.244021,61.24996,1.177768,0.006823,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,30,0.245624,59.84935,1.504332,0.006784,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,35,0.247619,58.60856,1.870827,0.007105,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,40,0.250003,57.43621,2.277256,0.007527,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,45,0.252698,56.28739,2.721878,0.007841,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,50,0.255379,55.17884,3.221196,0.008149,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,55,0.258323,54.06201,3.776708,0.008517,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,60,0.261693,52.92693,4.397633,0.009325,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,65,0.265589,51.75558,5.107571,0.011175,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,70,0.27036,50.50975,5.928094,0.01343,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,75,0.27585,49.16369,6.885465,0.015566,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,80,0.282735,47.65473,8.045157,0.019294,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,85,0.292696,45.8452,9.536851,0.027554,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,152,90,0.306069,43.56556,11.52718,0.038441,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-90,0.318868,75.15676,21.32952,0.097392,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-85,0.306133,70.03242,16.531,0.093629,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-80,0.281088,65.72117,12.51602,0.076665,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-75,0.258943,62.60744,9.682462,0.047538,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-70,0.249823,60.57944,7.976422,0.022108,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-65,0.249036,59.06117,6.843644,0.009053,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-60,0.251447,57.72845,5.954602,0.005983,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-55,0.254738,56.46177,5.183493,0.005903,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-50,0.258183,55.21329,4.487446,0.006114,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-45,0.261872,53.962,3.854306,0.006619,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-40,0.266108,52.68728,3.278308,0.007603,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-35,0.271166,51.35571,2.751457,0.008959,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-30,0.277259,49.93065,2.26671,0.010547,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-25,0.284647,48.36299,1.818458,0.013053,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-20,0.294037,46.56643,1.402344,0.016989,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-15,0.305769,44.41523,1.012601,0.021377,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,-10,0.318631,41.72132,0.640701,0.024381,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,10,0.25528,69.40657,0.43095,0.02164,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,15,0.249318,66.09969,0.686985,0.013536,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,20,0.247105,63.79194,0.973554,0.006981,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,25,0.247593,61.99009,1.29659,0.004329,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,30,0.249255,60.4488,1.657123,0.004223,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,35,0.251401,59.06313,2.056634,0.004603,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,40,0.253925,57.74987,2.499505,0.005057,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,45,0.256785,56.49323,2.990843,0.005444,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,50,0.259757,55.26402,3.536224,0.005666,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,55,0.262797,54.03363,4.138006,0.006092,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,60,0.266335,52.78255,4.820805,0.007318,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,65,0.270918,51.48818,5.603536,0.00901,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,70,0.276428,50.12591,6.505783,0.010196,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,75,0.28206,48.63835,7.552819,0.011527,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,80,0.288145,47.01208,8.782425,0.017392,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,85,0.297387,45.10866,10.33785,0.030196,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,182,90,0.311686,42.63564,12.49215,0.044265,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-90,0.297761,79.67031,25.90234,0.090595,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-85,0.283686,73.07935,19.69421,0.079981,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-80,0.265204,68.14023,15.12358,0.059643,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-75,0.25144,64.6799,12.03191,0.035134,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-70,0.246217,62.27895,10.04067,0.016587,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-65,0.246677,60.40464,8.638826,0.008155,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-60,0.249659,58.75002,7.518445,0.006671,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-55,0.253567,57.1838,6.55138,0.006689,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-50,0.257756,55.64508,5.681191,0.00668,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-45,0.262049,54.10512,4.884614,0.006808,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-40,0.266288,52.53873,4.148625,0.007388,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-35,0.270361,50.92069,3.462692,0.009439,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-30,0.275233,49.21822,2.835082,0.013408,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-25,0.282823,47.34631,2.27432,0.017658,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-20,0.293879,45.18497,1.763904,0.020873,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-15,0.307427,42.608,1.280938,0.023643,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,-10,0.321574,39.42408,0.812934,0.026124,P,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,10,0.254966,73.38766,0.519503,0.017124,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,15,0.250444,69.20084,0.832735,0.010951,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,20,0.248385,66.24364,1.179965,0.006381,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,25,0.248277,63.9095,1.566947,0.004497,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,30,0.249266,61.94245,1.99665,0.004779,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,35,0.251519,60.20748,2.47611,0.005879,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,40,0.255287,58.59002,3.018841,0.006988,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,45,0.26007,57.06105,3.633723,0.007897,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,50,0.265282,55.55059,4.320336,0.008788,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,55,0.270483,54.00918,5.085469,0.009354,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,60,0.275194,52.44193,5.932863,0.009218,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,65,0.279403,50.82295,6.873003,0.008814,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,70,0.283724,49.15095,7.93066,0.00941,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,75,0.289091,47.36028,9.161777,0.014653,C,93142710,WBA,5912,0,4,,0,733
111861,20190627,273,80,0.298007,45.31403,10.71105,0.027676,C,93142710,WBA,5912,0,4,,0,733
